T3a
T4
T2b
T3b
T3a
T3a
T3a
T2c
T3a
T3b
T2c
T3a
T2c
T3b
T2c
T2c
T3a
T2c
T3a
T2c
T4
T3a
T3b
T3b
T3b
T3b
T3a
T3b
T3a
T3a
T2c
T3a
T3b
T2c
T3a
T3b
T3a
T2c
T3a
T3a
T2b
T3a
T3b
T2c
T2c
T2c
T3a
T3b
T2c
T3a
T3a
T2c
T3b
T3b
T3a
T2c
T2c
T3a
T2c
T2c
T3a
T3a
T2c
T4
T3b
T3a
T2c
T3a
T2c
T3a
T3a
T2c
T3a
T3a
T3a
T3a
T2c
T2c
T2c
T3b
T3b
T3a
T2c
T3a
T3a
T3b
T3b
T3a
T3a
T2c
T2c
T2c
T3a
T2c
T3a
T2c
T3b
T3a
T2c
T2c
T2c
T2c
T2c
T3a
T3a
T2c
T3a
T3a
T3a
T2c
T3b
T3a
T2c
T3a
T3b
T3a
T3b
T3b
T2c
T3a
T2c
T3b
T2c
T3a
T2c
T2c
T3a
T3b
T3b
T2c
T3a
T2c
T3a
T3a
T2c
T2c
T3a
T3a
T3a
T3b
T3b
T3a
T3a
T2c
T3a
T2c
T3a
T3b
T3a
T2c
T2c
T2c
T2c
T3a
T2b
T3b
T3a
T3a
T4
T3a
T4
T3b
T3a
T2c
T3b
T2c
T3a
T2c
T2c
T3b
T3a
T2c
T4
T2c
T3a
T3a
T2c
T3a
T2c
T3a
T2c
T3a
T2c
T3b
T3b
T3a
T2c
T2c
T3a
T2a
T3a
T3a
T3a
T2a
T3b
T2c
T2a
T2c
T2a
T3b
T2c
T2c
T3b
T2a
T2c
T2c
T2c
T2c
T3a
T3b
T3b
T2c
T2a
T3a
T2c
T2c
T3b
T2c
T2c
T2c
T3b
T2c
T3a
T2c
T3b
T2c
T2a
T2c
T2c
T2c
T3b
T3a
T3b
T2c
T3b
T2c
T3a
T2c
T3a
T2c
T2c
T2c
T2a
T2c
T2c
T3b
T2c
T3a
T2a
T2c
T3b
T3b
T3b
T3a
T2c
T3b
T3b
T2c
T2c
T3a
T3a
T3a
T2c
T2c
T2c
T3a
T2c
T3a
T3b
T2c
T3a
T2c
T2c
T2c
T2c
T2c
T2c
T3a
T2c
T3b
T3b
T3a
T3b
T3a
T3b
T3b
T3a
T3a
T2c
T2a
T3b
T3a
T2c
T2c
T2c
T3a
T3a
T2c
T3b
T3b
T3a
T2c
T3b
T2c
T3a
T3b
T2c
T2c
T2b
T3b
T3a
T3a
T2c
T3b
T2c
T3b
T2c
T3a
T2c
T3a
T3b
T3a
T3a
T3b
T3b
T3b
T2b
T3a
T3b
T3b
T3a
T3b
T3a
T3b
T3b
T3a
T3a
T3a
T3a
T3b
T2c
T3b
T2c
T2c
T3a
T2c
T2c
T3a
T3b
T3a
T3b
T3a
T2c
T2a
T2c
T2c
T2a
T2b
T3a
T2c
T3a
T3b
T2c
T2c
T3a
T3a
T3a
T2c
T3b
T3b
T3b
T2c
T4
T3a
T3b
T3b
T2c
T2b
T3b
T3a
T2c
T2c
T3a
T3b
T3b
T2c
T2c
T3b
T3b
T4
T3a
T3a
T2c
T2c
T2c
T2c
T2c
T2c
T2c
T2c
T3a
T3a
T2c
T2c
T2b
T2b
T2c
T3a
T2c
T3b
T3a
T3b
T3a
T2c
T3b
T2c
T2c
T3a
T3b
T2c
T3b
T2c
T2a
T3b
T2c
T3b
T3b
T3a
T3a
T3a
T3a
T3a
T2c
T2c
T3b
T3a
T3b
T3b
T3b
T3b
T3b
T3a
T3a
T3a
T3b
T3a
T3a
T3a
T3a
T3b
T3b
T3b
T3a
T3b
T3b
T3a
T3b
T3a
T3b
T3b
T3a
T3b
T3b
T3b
T2c
T3b
T3b
T4
T3b
T3b
T3b
T3b
T4
T3b
T3b
T3b
T3a
T3b
T3b
T3a
T3b
T3b
T3b
T3b
T3b
T3a
T3b
